,x
1935,0.34
1936,0.34
1937,0.34
1938,0.35
1939,0.36
1940,0.36
1941,0.37
1942,0.37
1943,0.37
1944,0.38
1945,0.38
1946,0.39
1947,0.4
1948,0.4
1949,0.41
1950,0.41
1951,0.42
1952,0.42
1953,0.43
1954,0.44
1955,0.45
1956,0.45
1957,0.46
1958,0.47
1959,0.48
1960,0.5
1961,0.51
1962,0.51
1963,0.52
1964,0.53
1965,0.55
1966,0.56
1967,0.57
1968,0.58
1969,0.58
1970,0.6
1971,0.61
1972,0.62
1973,0.63
1974,0.65
1975,0.65
1976,0.66
1977,0.67
1978,0.68
1979,0.69
1980,0.7
1981,0.7
1982,0.7
1983,0.71
1984,0.72
1985,0.72
1986,0.72
1987,0.72
1988,0.72
1989,0.72
1990,0.72
1991,0.71
1992,0.7
1993,0.7
1994,0.7
1995,0.68
1996,0.67
1997,0.66
1998,0.64
1999,0.62
2000,0.62
2001,0.61
2002,0.59
2003,0.57
2004,0.55
2005,0.53
2006,0.53
2007,0.51
2008,0.49
2009,0.47
2010,0.45
2011,0.43
2012,0.43
2013,0.41
2014,0.4
2015,0.38
2016,0.36
2017,0.35
2018,0.35
2019,0.33
2020,0.31
2021,0.3
2022,0.29
2023,0.27
2024,0.27
2025,0.26
2026,0.26
2027,0.25
2028,0.25
2029,0.25
2030,0.25
2031,0.25
2032,0.26
2033,0.27
2034,0.27
2035,0.28
2036,0.29
2037,0.29
2038,0.3
2039,0.31
2040,0.32
2041,0.33
2042,0.34
2043,0.34
2044,0.34
2045,0.35
2046,0.36
2047,0.36
2048,0.37
2049,0.37
2050,0.38
2051,0.38
2052,0.39
2053,0.39
2054,0.4
2055,0.4
2056,0.4
2057,0.4
2058,0.4
2059,0.4
2060,0.4
2061,0.4
2062,0.4
2063,0.4
2064,0.39
2065,0.39
2066,0.39
2067,0.38
2068,0.38
2069,0.38
2070,0.38
2071,0.38
2072,0.37
2073,0.37
2074,0.37
2075,0.37
2076,0.38
2077,0.38
2078,0.38
2079,0.38
2080,0.39
2081,0.39
2082,0.4
2083,0.4
2084,0.41
2085,0.41
2086,0.42
2087,0.42
2088,0.43
2089,0.44
2090,0.44
2091,0.45
2092,0.47
2093,0.47
2094,0.48
2095,0.49
2096,0.5
2097,0.51
2098,0.52
2099,0.52
2100,0.53
2101,0.54
2102,0.56
2103,0.57
2104,0.58
2105,0.59
2106,0.59
2107,0.6
2108,0.62
2109,0.63
2110,0.64
2111,0.65
2112,0.65
2113,0.66
2114,0.68
2115,0.69
2116,0.7
2117,0.71
2118,0.71
2119,0.72
2120,0.73
2121,0.74
2122,0.75
2123,0.75
2124,0.75
2125,0.76
2126,0.77
2127,0.77
2128,0.77
2129,0.77
2130,0.77
2131,0.77
2132,0.77
2133,0.77
2134,0.77
2135,0.77
2136,0.77
2137,0.77
2138,0.76
2139,0.76
2140,0.76
2141,0.76
2142,0.75
2143,0.75
2144,0.75
2145,0.75
2146,0.75
2147,0.75
2148,0.74
2149,0.74
2150,0.74
2151,0.74
2152,0.74
2153,0.75
2154,0.75
2155,0.75
2156,0.75
2157,0.75
2158,0.76
2159,0.76
2160,0.77
2161,0.77
2162,0.77
2163,0.78
2164,0.79
2165,0.79
2166,0.8
2167,0.81
2168,0.81
2169,0.81
2170,0.82
2171,0.83
2172,0.83
2173,0.84
2174,0.84
2175,0.84
2176,0.85
2177,0.85
2178,0.85
2179,0.86
2180,0.86
2181,0.86
2182,0.87
2183,0.87
2184,0.87
2185,0.87
2186,0.88
2187,0.88
2188,0.88
2189,0.88
2190,0.88
2191,0.88
2192,0.88
2193,0.88
2194,0.88
2195,0.88
2196,0.88
2197,0.88
2198,0.88
2199,0.88
2200,0.88
2201,0.88
2202,0.88
2203,0.88
2204,0.88
2205,0.88
2206,0.88
2207,0.88
2208,0.89
2209,0.89
2210,0.89
2211,0.89
2212,0.89
2213,0.89
2214,0.89
2215,0.89
2216,0.89
2217,0.89
2218,0.89
2219,0.89
2220,0.89
2221,0.88
2222,0.88
2223,0.88
2224,0.88
2225,0.88
2226,0.88
2227,0.88
2228,0.87
2229,0.87
2230,0.87
2231,0.87
2232,0.87
2233,0.86
2234,0.86
2235,0.86
2236,0.85
2237,0.85
2238,0.85
2239,0.85
2240,0.85
2241,0.85
2242,0.85
2243,0.85
2244,0.85
2245,0.85
2246,0.85
2247,0.85
2248,0.86
2249,0.86
2250,0.86
2251,0.86
2252,0.87
2253,0.87
2254,0.87
2255,0.87
2256,0.87
2257,0.87
2258,0.88
2259,0.88
2260,0.88
2261,0.87
2262,0.87
2263,0.87
2264,0.87
2265,0.87
2266,0.87
2267,0.86
2268,0.86
2269,0.86
2270,0.85
2271,0.85
2272,0.85
2273,0.84
2274,0.84
2275,0.84
2276,0.83
2277,0.83
2278,0.82
2279,0.82
2280,0.81
2281,0.81
2282,0.81
2283,0.8
2284,0.8
2285,0.8
2286,0.79
2287,0.79
2288,0.79
2289,0.79
2290,0.79
2291,0.79
2292,0.79
2293,0.79
2294,0.8
2295,0.8
2296,0.8
2297,0.8
2298,0.81
2299,0.81
2300,0.81
2301,0.82
2302,0.83
2303,0.84
2304,0.85
2305,0.85
2306,0.86
2307,0.87
2308,0.88
2309,0.89
2310,0.89
2311,0.9
2312,0.9
2313,0.91
2314,0.91
2315,0.92
2316,0.92
2317,0.91
2318,0.91
2319,0.91
2320,0.91
2321,0.9
2322,0.9
2323,0.89
2324,0.89
2325,0.88
2326,0.87
2327,0.86
2328,0.85
2329,0.84
2330,0.83
2331,0.83
2332,0.82
2333,0.8
2334,0.79
2335,0.77
2336,0.76
2337,0.76
2338,0.75
2339,0.73
2340,0.71
2341,0.7
2342,0.69
2343,0.69
2344,0.68
2345,0.67
2346,0.66
2347,0.64
2348,0.63
2349,0.63
2350,0.62
2351,0.61
2352,0.6
2353,0.59
2354,0.57
2355,0.57
2356,0.55
2357,0.53
2358,0.51
2359,0.5
2360,0.5
2361,0.5
2362,0.5
2363,0.49
2364,0.48
2365,0.47
2366,0.45
2367,0.44
2368,0.44
2369,0.43
2370,0.43
2371,0.43
2372,0.42
2373,0.41
2374,0.41
2375,0.4
2376,0.4
2377,0.39
2378,0.38
2379,0.37
2380,0.37
2381,0.37
2382,0.39
2383,0.39
2384,0.4
2385,0.4
2386,0.41
2387,0.41
2388,0.42
2389,0.43
2390,0.44
2391,0.45
2392,0.45
2393,0.45
2394,0.45
2395,0.46
2396,0.47
2397,0.48
2398,0.5
2399,0.5
2400,0.52
2401,0.54
2402,0.55
2403,0.56
2404,0.57
2405,0.57
2406,0.56
2407,0.56
2408,0.56
2409,0.56
2410,0.56
2411,0.56
2412,0.56
2413,0.56
2414,0.56
2415,0.55
2416,0.53
2417,0.52
2418,0.52
2419,0.5
2420,0.49
2421,0.48
2422,0.47
2423,0.47
2424,0.47
2425,0.46
2426,0.44
2427,0.42
2428,0.4
2429,0.39
2430,0.39
2431,0.38
2432,0.38
2433,0.37
2434,0.36
2435,0.35
2436,0.34
2437,0.34
2438,0.34
2439,0.33
2440,0.32
2441,0.33
2442,0.34
2443,0.34
2444,0.35
2445,0.36
2446,0.38
2447,0.39
2448,0.4
2449,0.4
2450,0.42
2451,0.43
2452,0.45
2453,0.46
2454,0.47
2455,0.47
2456,0.48
2457,0.49
2458,0.5
2459,0.51
2460,0.51
2461,0.52
2462,0.52
2463,0.52
2464,0.52
2465,0.51
2466,0.51
2467,0.5
2468,0.5
2469,0.49
2470,0.48
2471,0.47
2472,0.45
2473,0.44
2474,0.44
2475,0.42
2476,0.4
2477,0.39
2478,0.37
2479,0.36
2480,0.35
2481,0.35
2482,0.33
2483,0.32
2484,0.31
2485,0.3
2486,0.28
2487,0.28
2488,0.27
2489,0.26
2490,0.26
2491,0.27
2492,0.27
2493,0.27
2494,0.26
2495,0.26
2496,0.26
2497,0.27
2498,0.27
2499,0.27
2500,0.27
2501,0.27
2502,0.28
2503,0.29
2504,0.3
2505,0.31
2506,0.31
2507,0.33
2508,0.35
2509,0.37
2510,0.38
2511,0.38
2512,0.38
2513,0.38
2514,0.38
2515,0.39
2516,0.4
2517,0.42
2518,0.42
2519,0.43
2520,0.44
2521,0.45
2522,0.46
2523,0.46
2524,0.46
2525,0.46
2526,0.46
2527,0.46
2528,0.46
2529,0.45
2530,0.44
2531,0.44
2532,0.44
2533,0.43
2534,0.42
2535,0.41
2536,0.4
2537,0.4
2538,0.39
2539,0.38
2540,0.37
2541,0.36
2542,0.36
2543,0.36
2544,0.36
2545,0.35
2546,0.33
2547,0.32
2548,0.32
2549,0.32
2550,0.32
2551,0.31
2552,0.29
2553,0.28
2554,0.28
2555,0.28
2556,0.28
2557,0.27
2558,0.27
2559,0.27
2560,0.26
2561,0.26
2562,0.26
2563,0.26
2564,0.27
2565,0.28
2566,0.28
2567,0.28
2568,0.28
2569,0.27
2570,0.27
2571,0.26
2572,0.25
2573,0.24
2574,0.24
2575,0.24
2576,0.24
2577,0.25
2578,0.25
2579,0.25
2580,0.25
2581,0.25
2582,0.25
2583,0.24
2584,0.24
2585,0.23
2586,0.23
2587,0.23
2588,0.22
2589,0.22
2590,0.21
2591,0.21
2592,0.2
2593,0.2
2594,0.2
2595,0.19
2596,0.19
2597,0.19
2598,0.18
2599,0.18
2600,0.18
2601,0.18
2602,0.19
2603,0.19
2604,0.19
2605,0.19
2606,0.19
2607,0.19
2608,0.18
2609,0.17
2610,0.15
2611,0.14
2612,0.14
2613,0.15
2614,0.15
2615,0.15
2616,0.14
2617,0.13
2618,0.13
2619,0.12
2620,0.12
2621,0.12
2622,0.11
2623,0.1
2624,0.1
2625,0.1
2626,0.1
2627,0.1
2628,0.1
2629,0.1
2630,0.1
2631,0.09
2632,0.08
2633,0.08
2634,0.09
2635,0.09
2636,0.09
2637,0.09
2638,0.1
2639,0.1
2640,0.11
2641,0.12
2642,0.12
2643,0.12
2644,0.12
2645,0.13
2646,0.13
2647,0.13
2648,0.14
2649,0.14
2650,0.14
2651,0.14
2652,0.14
2653,0.14
2654,0.13
2655,0.13
2656,0.13
2657,0.13
2658,0.13
2659,0.13
2660,0.13
2661,0.14
2662,0.14
2663,0.14
2664,0.14
2665,0.13
2666,0.13
2667,0.12
2668,0.12
2669,0.11
2670,0.1
2671,0.09
2672,0.1
2673,0.1
2674,0.1
2675,0.1
2676,0.11
2677,0.12
2678,0.12
2679,0.12
2680,0.12
2681,0.11
2682,0.12
2683,0.11
2684,0.11
2685,0.11
2686,0.12
2687,0.12
2688,0.13
2689,0.14
2690,0.13
2691,0.12
2692,0.11
2693,0.11
2694,0.1
2695,0.11
2696,0.12
2697,0.13
2698,0.14
2699,0.14
2700,0.15
2701,0.15
2702,0.14
2703,0.14
2704,0.13
2705,0.13
2706,0.13
2707,0.13
2708,0.13
2709,0.14
2710,0.14
2711,0.13
2712,0.13
2713,0.12
2714,0.12
2715,0.11
2716,0.11
2717,0.12
2718,0.12
2719,0.12
2720,0.13
2721,0.13
2722,0.13
2723,0.13
2724,0.13
2725,0.13
2726,0.12
2727,0.12
2728,0.11
2729,0.1
2730,0.1
2731,0.1
2732,0.1
2733,0.1
2734,0.11
2735,0.13
2736,0.14
2737,0.14
2738,0.14
2739,0.14
2740,0.13
2741,0.13
2742,0.13
2743,0.13
2744,0.13
2745,0.14
2746,0.15
2747,0.16
2748,0.18
2749,0.18
2750,0.18
2751,0.18
2752,0.18
2753,0.19
2754,0.2
2755,0.2
2756,0.21
2757,0.22
2758,0.23
2759,0.23
2760,0.23
2761,0.23
2762,0.23
2763,0.23
2764,0.23
2765,0.23
2766,0.24
2767,0.24
2768,0.24
2769,0.24
2770,0.25
2771,0.25
2772,0.25
2773,0.24
2774,0.24
2775,0.23
2776,0.23
2777,0.23
2778,0.23
2779,0.24
2780,0.24
2781,0.24
2782,0.24
2783,0.23
2784,0.21
2785,0.2
2786,0.18
2787,0.18
2788,0.18
2789,0.17
2790,0.17
2791,0.17
2792,0.17
2793,0.17
2794,0.18
2795,0.19
2796,0.19
2797,0.17
2798,0.16
2799,0.16
2800,0.14
2801,0.14
2802,0.14
2803,0.14
2804,0.14
2805,0.14
2806,0.14
2807,0.14
2808,0.14
2809,0.13
2810,0.11
2811,0.09
2812,0.09
2813,0.09
2814,0.09
2815,0.1
2816,0.11
2817,0.11
2818,0.11
2819,0.11
2820,0.1
2821,0.09
2822,0.09
2823,0.09
2824,0.09
2825,0.1
2826,0.1
2827,0.11
2828,0.1
2829,0.1
2830,0.09
2831,0.09
2832,0.08
2833,0.08
2834,0.08
2835,0.09
2836,0.09
2837,0.09
2838,0.09
2839,0.09
2840,0.09
2841,0.09
2842,0.08
2843,0.08
2844,0.07
2845,0.06
2846,0.06
2847,0.06
2848,0.06
2849,0.06
2850,0.05
2851,0.05
2852,0.05
2853,0.06
2854,0.06
2855,0.07
2856,0.07
2857,0.07
2858,0.08
2859,0.08
2860,0.08
2861,0.09
2862,0.09
2863,0.09
2864,0.1
2865,0.11
2866,0.13
2867,0.14
2868,0.14
2869,0.15
2870,0.15
2871,0.15
2872,0.16
2873,0.16
2874,0.16
2875,0.17
2876,0.17
2877,0.17
2878,0.17
2879,0.17
2880,0.16
2881,0.16
2882,0.16
2883,0.16
2884,0.15
2885,0.14
2886,0.14
2887,0.14
2888,0.13
2889,0.12
2890,0.11
2891,0.1
2892,0.1
2893,0.1
2894,0.09
2895,0.08
2896,0.07
2897,0.07
2898,0.06
2899,0.06
2900,0.05
2901,0.04
2902,0.03
2903,0.03
2904,0.03
2905,0.03
2906,0.03
2907,0.04
2908,0.05
2909,0.05
2910,0.05
2911,0.05
2912,0.05
2913,0.05
2914,0.05
2915,0.05
2916,0.06
2917,0.06
2918,0.06
2919,0.07
2920,0.08
2921,0.09
2922,0.11
2923,0.11
2924,0.12
2925,0.12
2926,0.13
2927,0.13
2928,0.14
2929,0.13
2930,0.12
2931,0.12
2932,0.12
2933,0.12
2934,0.13
2935,0.14
2936,0.14
2937,0.14
2938,0.14
2939,0.13
2940,0.13
2941,0.12
2942,0.12
2943,0.12
2944,0.12
2945,0.11
2946,0.11
2947,0.1
2948,0.09
2949,0.08
2950,0.08
2951,0.07
2952,0.06
2953,0.06
2954,0.06
2955,0.07
2956,0.07
2957,0.07
2958,0.06
2959,0.05
2960,0.04
2961,0.03
2962,0.03
2963,0.03
2964,0.03
2965,0.03
2966,0.03
2967,0.03
2968,0.03
2969,0.03
2970,0.03
2971,0.03
2972,0.03
2973,0.03
2974,0.04
2975,0.04
2976,0.04
2977,0.06
2978,0.07
2979,0.07
2980,0.07
2981,0.07
2982,0.07
2983,0.07
2984,0.07
2985,0.08
2986,0.08
2987,0.08
2988,0.07
2989,0.06
2990,0.05
2991,0.05
2992,0.04
2993,0.04
2994,0.04
2995,0.04
2996,0.04
2997,0.05
2998,0.06
2999,0.06
3000,0.06
3001,0.06
3002,0.06
3003,0.06
3004,0.05
3005,0.05
3006,0.05
3007,0.04
3008,0.04
3009,0.04
3010,0.04
3011,0.04
3012,0.04
3013,0.04
3014,0.03
3015,0.02
3016,0.02
3017,0.02
3018,0.02
3019,0.02
3020,0.03
3021,0.03
3022,0.02
3023,0.02
3024,0.01
3025,0.01
3026,0.0
3027,-2.56
3028,-0.01
3029,-0.02
3030,-0.03
3031,-0.03
3032,-0.03
3033,-0.03
3034,-0.03
3035,-0.03
3036,-0.04
3037,-0.04
3038,-0.05
3039,-0.06
3040,-0.06
3041,-0.06
3042,-0.06
3043,-0.06
3044,-0.06
3045,-0.07
3046,-0.07
3047,-0.08
3048,-0.09
3049,-0.1
3050,-0.1
3051,-0.11
3052,-0.12
3053,-0.11
3054,-0.1
3055,-0.09
3056,-0.09
3057,-0.09
3058,-0.09
3059,-0.09
3060,-0.09
3061,-0.08
3062,-0.08
3063,-0.08
3064,-0.07
3065,-0.06
3066,-0.06
3067,-0.06
3068,-0.07
3069,-0.07
3070,-0.07
3071,-0.07
3072,-0.07
3073,-0.06
3074,-0.05
3075,-0.05
3076,-0.04
3077,-0.04
3078,-0.04
3079,-0.04
3080,-0.05
3081,-0.05
3082,-0.05
3083,-0.06
3084,-0.06
3085,-0.06
3086,-0.05
3087,-0.05
3088,-0.05
3089,-0.05
3090,-0.06
3091,-0.06
3092,-0.06
3093,-0.07
3094,-0.07
3095,-0.07
3096,-0.07
3097,-0.07
3098,-0.07
3099,-0.07
3100,-0.07
3101,-0.06
3102,-0.06
3103,-0.06
3104,-0.05
3105,-0.05
3106,-0.05
3107,-0.05
3108,-0.05
3109,-0.05
3110,-0.05
3111,-0.04
3112,-0.04
3113,-0.04
3114,-0.03
3115,-0.02
3116,-0.02
3117,-0.02
3118,2.55
3119,2.55
3120,0.0
3121,0.0
3122,0.0
3123,0.0
3124,-2.56
3125,-2.56
3126,-0.01
3127,-0.02
3128,-0.02
3129,-0.02
3130,-0.02
3131,-0.02
3132,-0.02
3133,-0.02
3134,-0.02
3135,-0.03
3136,-0.03
3137,-0.04
3138,-0.04
3139,-0.05
3140,-0.07
3141,-0.08
3142,-0.08
3143,-0.09
3144,-0.09
3145,-0.09
3146,-0.1
3147,-0.1
3148,-0.11
3149,-0.12
3150,-0.12
3151,-0.12
3152,-0.13
3153,-0.13
3154,-0.13
3155,-0.13
3156,-0.13
3157,-0.13
3158,-0.13
3159,-0.13
3160,-0.13
3161,-0.12
3162,-0.12
3163,-0.12
3164,-0.12
3165,-0.11
3166,-0.11
3167,-0.11
3168,-0.12
3169,-0.12
3170,-0.12
3171,-0.12
3172,-0.11
3173,-0.1
3174,-0.09
3175,-0.09
3176,-0.08
3177,-0.08
3178,-0.08
3179,-0.09
3180,-0.09
3181,-0.09
3182,-0.09
3183,-0.08
3184,-0.08
3185,-0.08
3186,-0.09
3187,-0.09
3188,-0.09
3189,-0.1
3190,-0.11
3191,-0.11
3192,-0.11
3193,-0.11
3194,-0.11
3195,-0.1
3196,-0.1
3197,-0.1
3198,-0.1
3199,-0.11
3200,-0.11
3201,-0.12
3202,-0.11
3203,-0.11
3204,-0.1
3205,-0.09
3206,-0.08
3207,-0.08
3208,-0.07
3209,-0.07
3210,-0.06
3211,-0.05
3212,-0.05
3213,-0.05
3214,-0.04
3215,-0.04
3216,-0.03
3217,-0.02
3218,-0.02
3219,-0.02
3220,-0.01
3221,-0.01
3222,-0.01
3223,-0.01
3224,-0.01
3225,-0.01
3226,-0.02
3227,-0.03
3228,-0.04
3229,-0.04
3230,-0.04
3231,-0.04
3232,-0.04
3233,-0.04
3234,-0.03
3235,-0.03
3236,-0.03
3237,-0.03
3238,-0.03
3239,-0.03
3240,-0.04
3241,-0.04
3242,-0.04
3243,-0.04
3244,-0.04
3245,-0.04
3246,-0.03
3247,-0.03
3248,-0.03
3249,-0.03
3250,-0.03
3251,-0.04
3252,-0.04
3253,-0.04
3254,-0.04
3255,-0.03
3256,-0.03
3257,-0.03
3258,-0.02
3259,-0.02
3260,-0.02
3261,-0.03
3262,-0.03
3263,-0.03
3264,-0.03
3265,-0.03
3266,-0.03
3267,-0.03
3268,-0.03
3269,-0.03
3270,-0.03
3271,-0.03
3272,-0.03
3273,-0.03
3274,-0.03
3275,-0.03
3276,-0.03
3277,-0.03
3278,-0.03
3279,-0.02
3280,-0.02
3281,-0.02
3282,-0.02
3283,-0.01
3284,-0.01
3285,-0.01
3286,-0.01
3287,-0.01
3288,-0.01
3289,2.55
3290,0.0
3291,0.0
3292,0.02
3293,0.03
3294,0.03
3295,0.04
3296,0.05
3297,0.05
3298,0.05
3299,0.05
3300,0.05
3301,0.05
3302,0.06
3303,0.06
3304,0.06
3305,0.05
3306,0.04
3307,0.04
3308,0.04
3309,0.03
3310,0.02
3311,0.02
3312,0.02
3313,0.02
3314,0.02
3315,0.02
3316,0.01
3317,0.0
3318,-2.56
3319,-2.56
3320,-0.01
3321,-0.01
3322,-0.01
3323,-0.02
3324,-0.02
3325,-0.02
3326,-0.02
3327,-0.02
3328,-0.02
3329,-0.02
3330,-0.02
3331,-0.02
3332,-0.02
3333,-0.03
3334,-0.03
3335,-0.03
3336,-0.03
3337,-0.02
3338,-0.02
3339,2.55
3340,0.0
3341,0.0
3342,0.0
3343,0.01
3344,0.01
3345,0.01
3346,0.0
3347,0.0
3348,0.01
3349,0.02
3350,0.04
3351,0.04
3352,0.05
3353,0.06
3354,0.06
3355,0.06
3356,0.06
3357,0.06
3358,0.06
3359,0.05
3360,0.05
3361,0.05
3362,0.04
3363,0.04
3364,0.03
3365,0.02
3366,0.0
3367,-2.56
3368,-0.02
3369,-0.02
3370,-0.03
3371,-0.03
3372,-0.04
3373,-0.04
3374,-0.04
3375,-0.04
3376,-0.04
3377,-0.04
3378,-0.04
3379,-0.05
3380,-0.06
3381,-0.06
3382,-0.06
3383,-0.07
3384,-0.08
3385,-0.09
3386,-0.09
3387,-0.1
3388,-0.1
3389,-0.1
3390,-0.1
3391,-0.1
3392,-0.1
3393,-0.09
3394,-0.08
3395,-0.08
3396,-0.07
3397,-0.06
3398,-0.04
3399,-0.03
3400,-0.02
3401,-0.02
3402,2.55
3403,0.0
3404,0.0
3405,0.0
3406,0.0
3407,0.0
3408,0.0
3409,0.0
3410,0.01
3411,0.02
3412,0.03
3413,0.04
3414,0.04
3415,0.04
3416,0.04
3417,0.03
3418,0.03
3419,0.02
3420,0.02
3421,0.02
3422,0.02
3423,0.02
3424,0.01
3425,-2.56
3426,-2.56
3427,-0.01
3428,-0.02
3429,-0.03
3430,-0.04
3431,-0.04
3432,-0.04
3433,-0.04
3434,-0.04
3435,-0.04
3436,-0.05
3437,-0.06
3438,-0.06
3439,-0.06
3440,-0.07
3441,-0.07
3442,-0.08
3443,-0.09
3444,-0.11
3445,-0.11
3446,-0.11
3447,-0.11
3448,-0.11
3449,-0.11
3450,-0.11
3451,-0.11
3452,-0.11
3453,-0.11
3454,-0.11
3455,-0.11
3456,-0.11
3457,-0.11
3458,-0.11
3459,-0.11
3460,-0.11
3461,-0.11
3462,-0.11
3463,-0.11
3464,-0.11
3465,-0.11
3466,-0.11
3467,-0.11
3468,-0.11
3469,-0.11
3470,-0.11
3471,-0.11
3472,-0.11
3473,-0.11
3474,-0.11
3475,-0.11
3476,-0.11
3477,-0.11
3478,-0.11
3479,-0.11
3480,-0.11
3481,-0.11
3482,-0.11
3483,-0.11
3484,-0.11
3485,-0.11
3486,-0.11
3487,-0.11
3488,-0.11
3489,-0.11
3490,-0.11
3491,-0.11
3492,-0.11
3493,-0.11
3494,-0.11
3495,-0.11
3496,-0.11
3497,-0.11
3498,-0.11
3499,-0.11
3500,-0.11
3501,-0.11
3502,-0.11
3503,-0.11
3504,-0.11
3505,-0.11
3506,-0.11
3507,-0.11
3508,-0.11
3509,-0.11
3510,-0.11
3511,-0.11
3512,-0.11
3513,-0.11
3514,-0.11
3515,-0.11
3516,-0.11
3517,-0.11
3518,0.0
3519,0.0
3520,0.0
3521,-2.56
3522,-2.56
3523,-0.01
3524,-0.01
3525,-0.02
3526,-0.03
3527,-0.04
3528,-0.05
3529,-0.05
3530,-0.07
3531,-0.1
3532,-0.12
3533,-0.14
3534,-0.15
3535,-0.15
3536,-0.16
3537,-0.17
3538,-0.18
3539,-0.18
3540,-0.18
3541,-0.18
3542,-0.18
3543,-0.19
3544,-0.19
3545,-0.2
3546,-0.2
3547,-0.2
3548,-0.19
3549,-0.18
3550,-0.17
3551,-0.17
3552,-0.16
3553,-0.16
3554,-0.16
3555,-0.16
3556,-0.16
3557,-0.16
3558,-0.15
3559,-0.14
3560,-0.14
3561,-0.13
3562,-0.13
3563,-0.13
3564,-0.13
3565,-0.12
3566,-0.12
3567,-0.12
3568,-0.11
3569,-0.1
3570,-0.09
3571,-0.09
3572,-0.09
3573,-0.09
3574,-0.09
3575,-0.09
3576,-0.09
3577,-0.09
3578,-0.09
3579,-0.09
3580,-0.08
3581,-0.08
3582,-0.07
3583,-0.07
3584,-0.07
3585,-0.07
3586,-0.07
3587,-0.07
3588,-0.07
3589,-0.07
3590,-0.06
3591,-0.06
3592,-0.06
3593,-0.05
3594,-0.05
3595,-0.05
3596,-0.05
3597,-0.05
3598,-0.05
3599,-0.05
3600,-0.05
3601,-0.05
3602,-0.05
3603,-0.04
3604,-0.04
3605,-0.04
3606,-0.03
3607,-0.03
3608,-0.03
3609,-0.03
3610,-0.03
3611,-0.03
3612,-0.02
3613,-0.02
3614,-0.01
3615,2.55
3616,2.55
3617,0.0
3618,0.0
3619,0.01
3620,0.01
3621,0.01
3622,0.02
3623,0.02
3624,0.02
3625,0.03
3626,0.05
3627,0.06
3628,0.07
3629,0.07
3630,0.07
3631,0.07
3632,0.07
3633,0.07
3634,0.07
3635,0.07
3636,0.08
3637,0.09
3638,0.1
3639,0.1
3640,0.11
3641,0.11
3642,0.1
3643,0.1
3644,0.1
3645,0.09
3646,0.1
3647,0.11
3648,0.11
3649,0.12
3650,0.13
3651,0.13
3652,0.14
3653,0.14
3654,0.14
3655,0.14
3656,0.15
3657,0.15
3658,0.15
3659,0.15
3660,0.15
3661,0.15
3662,0.15
3663,0.15
3664,0.14
3665,0.14
3666,0.14
3667,0.13
3668,0.12
3669,0.11
3670,0.1
3671,0.09
3672,0.09
3673,0.09
3674,0.08
3675,0.09
3676,0.09
3677,0.09
3678,0.09
3679,0.09
3680,0.09
3681,0.09
3682,0.09
3683,0.09
3684,0.09
3685,0.09
3686,0.09
3687,0.09
3688,0.09
3689,0.1
3690,0.1
3691,0.1
3692,0.1
3693,0.11
3694,0.11
3695,0.12
3696,0.12
3697,0.13
3698,0.13
3699,0.14
3700,0.15
3701,0.16
3702,0.17
3703,0.18
3704,0.18
3705,0.18
3706,0.19
3707,0.2
3708,0.2
3709,0.2
3710,0.2
3711,0.2
3712,0.2
3713,0.2
3714,0.19
3715,0.18
3716,0.18
3717,0.18
3718,0.17
3719,0.16
3720,0.15
3721,0.14
3722,0.13
3723,0.13
3724,0.12
3725,0.11
3726,0.1
3727,0.08
3728,0.07
3729,0.07
3730,0.06
3731,0.06
3732,0.06
3733,0.06
3734,0.07
3735,0.07
3736,0.08
3737,0.09
3738,0.1
3739,0.1
3740,0.1
3741,0.09
3742,0.09
3743,0.08
3744,0.06
3745,0.04
3746,0.03
3747,0.02
3748,0.02
3749,0.02
3750,0.02
3751,0.01
3752,0.01
3753,0.0
3754,0.0
3755,0.0
3756,0.0
3757,0.0
3758,0.0
3759,0.0
3760,0.0
3761,0.0
3762,0.0
3763,0.01
3764,0.01
3765,-2.56
3766,-0.01
3767,-0.01
3768,-0.03
3769,-0.05
3770,-0.07
3771,-0.09
3772,-0.12
3773,-0.12
3774,-0.14
3775,-0.16
3776,-0.18
3777,-0.21
3778,-0.23
3779,-0.23
3780,-0.26
3781,-0.29
3782,-0.3
3783,-0.31
3784,-0.32
3785,-0.32
3786,-0.32
3787,-0.31
3788,-0.28
3789,-0.26
3790,-0.24
3791,-0.21
3792,-0.21
3793,-0.18
3794,-0.15
3795,-0.12
3796,-0.09
3797,-0.07
3798,-0.07
3799,-0.05
3800,-0.05
3801,-0.05
3802,-0.05
3803,-0.06
3804,-0.06
3805,-0.08
3806,-0.09
3807,-0.11
3808,-0.12
3809,-0.13
3810,-0.13
3811,-0.14
3812,-0.15
3813,-0.17
3814,-0.18
3815,-0.19
3816,-0.2
3817,-0.2
3818,-0.2
3819,-0.19
3820,-0.18
3821,-0.17
3822,-0.16
3823,-0.16
3824,-0.15
3825,-0.15
3826,-0.15
3827,-0.15
3828,-0.15
3829,-0.15
3830,-0.15
3831,-0.15
3832,-0.16
3833,-0.16
3834,-0.17
3835,-0.17
3836,-0.18
3837,-0.19
3838,-0.19
3839,-0.19
3840,-0.19
3841,-0.19
3842,-0.19
3843,-0.19
3844,-0.19
3845,-0.19
3846,-0.19
3847,-0.19
3848,-0.19
3849,-0.19
3850,-0.2
